Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-06 00:00:00-04:00,60.95510622630932,63.92147268414862,60.58583124007948,63.7659912109375,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.7897242394517,66.0083814059181,62.92296656617655,63.02743148803711,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.83158830415397,64.95642874150907,63.464745123474984,64.6406021118164,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.27953725570406,65.6123718043816,64.30775408800689,65.10704040527344,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.1847957247921,66.49427732074086,64.58228739111088,66.38494873046875,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,68.02482954063414,70.02913255388498,67.55108222640038,69.73759460449219,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.60790210124026,69.5626774503411,68.1778906437514,69.10108184814453,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.81778736213384,70.01700476078703,68.59576989662524,69.65015411376953,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.1642646656941,69.7133247388834,67.26199423225898,68.70509338378906,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.52680120844859,68.43298447365049,67.25955929365115,67.27899169921875,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.12105803809912,67.35671573507143,64.48509491154081,65.19935607910156,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.4724141891117,67.51465402003916,66.12986704581802,67.07735443115234,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,67.02147169938918,68.44999451020912,66.77852584487202,66.81739807128906,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.34458885914316,68.75610357640764,67.29599672618441,68.74638366699219,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.46214085181369,69.12781755437949,68.01269693902715,68.79498291015625,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.2589956509729,69.44120502793687,67.58753452748297,67.67984771728516,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.17397162378809,70.37412466532922,68.9698980080844,69.9028091430664,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.4445760159148,71.55484032075456,70.05343675937974,71.37748718261719,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.54324636284784,72.64080580783057,69.44606951014269,70.22835540771484,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.25266368795357,71.35077640125569,69.56026644411233,71.22201538085938,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.68360519577489,73.12670420409486,71.53783619626512,72.29096984863281,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.99549252187859,73.67088154496368,72.60920959206076,73.03679656982422,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.66603686189733,74.13978420885995,73.36235456618245,73.79236602783203,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.4549745357271,75.60234489642646,74.12610833613621,75.54875183105469,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,75.05425503945568,77.23450234556246,74.84475212124161,76.73755645751953,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.42449545855905,77.87760182453242,75.73876343818256,75.86056518554688,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,76.04083401805624,76.96653181484587,73.86301804797671,74.94461822509766,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.17970399208137,75.4659301717339,73.45376288745526,75.405029296875,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.166325274969,75.00552904209664,73.13221721070178,74.95924377441406,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.2892969667924,77.10049319763979,75.59502563599513,76.725341796875,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.74241206985262,77.59258592543456,76.25033566486115,76.2820053100586,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.1443628832028,77.83619600542188,77.1053854269129,77.76555633544922,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.62668985437112,78.16992831924948,76.94703402835367,77.1857681274414,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.92268994071365,77.76556357231506,76.82038061334768,77.6827392578125,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.80574074281053,78.98600497329699,77.10051605904029,77.15654754638672,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,77.01280695551533,77.6388622427907,76.2698118885285,77.4926986694336,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.16628144944023,78.79112013772229,76.88857731287194,77.52681732177734,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.7704292430654,78.23327447685958,77.09321170708697,77.45130920410156,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.40500989747099,78.52558745206125,77.27346192968375,78.4037857055664,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.13580684611577,78.79110072351966,77.69244678144337,78.76673889160156,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.08831525723531,79.46346673855659,78.51340711651795,79.20037078857422,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,79.02252568967691,79.32215317141346,78.14311338079781,78.51826477050781,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.7691804038032,80.81544798423802,78.73994917802648,80.75454711914062,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.45005995341553,81.26613320662413,79.73630344643696,81.23202514648438,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.9104694123917,84.19180139437105,80.87879976817435,83.79716491699219,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.74965447468956,86.423209296877,84.30873274320918,85.95305633544922,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,85.09314785066266,85.51945402506203,81.72411432630992,81.82642364501953,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.97498797774145,84.72528338984903,81.41715155791107,82.53285217285156,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,81.18087757013554,84.20886770850096,81.01765993158413,83.55357360839844,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.61688845940762,86.04076362659309,83.97500316337461,85.7679214477539,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.51576437535508,86.57666523827369,85.52673495629166,85.6485366821289,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.60468519118076,86.1016382871526,85.07119306628167,85.6826400756836,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.39154853955934,86.85926309495805,84.07974627650528,85.1930160522461,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.58764785972699,87.56570697612823,85.5413626026624,87.42198181152344,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.67167780071613,90.71307640768639,88.25024105134418,89.28799438476562,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.91527007031266,89.83852933973874,87.33671684590729,87.71186828613281,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.86778240746746,88.915274447835,87.10530228917064,88.87629699707031,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.77156113508525,88.99324123418319,85.99691342637193,86.14551544189453,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,86.0529221606054,88.22586829271688,85.57302304750854,88.130859375,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.71675296795276,89.1540196957145,87.69726795722788,88.86656188964844,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.94449769395749,89.49016708730832,88.64973957710508,88.69845581054688,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.60953784274476,90.2477777440793,88.58396931657408,88.69845581054688,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,90.133299611757,91.54132761643254,90.10162996566636,91.07117462158203,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.45120666847298,92.23317195735378,90.6765491884905,90.78860473632812,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.77031371850838,92.93473818795185,91.68261258995769,92.90306854248047,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.79951991976638,93.85311298440196,92.25020530715545,93.30257415771484,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.8957812413533,93.52428259310952,92.28190294274113,93.46581268310547,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.77637034737839,97.39754619914325,92.82023467943165,93.03460693359375,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.41341897123698,94.76662964226465,91.47555145597293,94.57418823242188,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.45724252536823,96.70815384014621,94.02120745599402,95.224609375,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,94.0918567876338,94.91279943602586,93.4511783597131,94.0528793334961,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.50597842556229,94.66188079586928,93.38783184655358,93.86286163330078,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.9505689422849,95.97978290888382,93.60464868715383,95.84092712402344,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.63506516753144,96.71058165166797,94.26723904231955,94.51815032958984,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,94.21850671167734,95.46819363985604,94.1308130352657,94.7836685180664,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.51572561726793,94.5936805264477,89.65583994266372,90.46947479248047,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.65951490391919,90.59128926920334,86.8641504975675,90.24536895751953,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,91.31233191463267,92.4767563073094,91.0882208654685,92.38418579101562,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.95300847115467,92.13084169284855,90.86166217384765,90.86653900146484,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.3513269920414,92.79346321186603,91.31478794808258,92.60832214355469,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.77761548867781,93.83362955315262,91.36836340686854,93.7288818359375,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,100.25258214013374,103.69226222205124,98.24528433161115,103.54122924804688,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.43156676230032,108.78111409101949,105.13193928641098,106.15019989013672,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,106.34022375491685,107.95531597012776,105.61428272918116,106.85910034179688,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.57895072153572,107.56798016101922,106.1112288136214,107.24642181396484,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.58017903042834,111.48514293061744,106.98822429560298,110.98818969726562,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.5074267277089,110.9662282348746,107.66433051713838,108.46479034423828,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.91684136955703,111.06384515107565,107.37879853018043,110.04130554199219,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,109.3018488792543,109.80213344991739,106.50755690311215,106.76868438720703,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.8644362745087,110.57575468715021,107.66920508325637,110.31707000732422,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.70323590210684,113.27731445059062,111.21270764374724,112.26941680908203,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,112.09369702768127,112.259644279629,110.35122853945316,112.16934967041016,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,113.29684114303221,113.32124690635658,111.2468836328708,111.87651062011719,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.62758802659577,113.23582875245064,111.29080786153608,112.80875396728516,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,113.21870475199636,114.37058635713609,112.8550835869665,112.95025634765625,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.99176375343887,115.57129673497288,112.97467897797638,115.45659637451172,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.42058839410942,121.89203000788308,116.40838923591036,121.40638732910156,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.63074297294527,125.71616685968111,120.98417507562561,122.8584213256836,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.72606818176882,122.19706883538618,120.1202629427022,121.85052490234375,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,123.17323866286968,123.96637748179133,122.1018875756972,123.50757598876953,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,124.11281210393082,124.44714945004647,120.88168131726665,122.0311279296875,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,123.00973057273563,123.4294843508676,121.60892773706408,121.83345031738281,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.53989424393505,127.87839717669817,122.99754232262572,125.96509552001953,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.59645917907037,131.5878564000405,127.41960197636358,130.9826202392578,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,134.3113445903267,134.69205062860914,123.9736987933479,128.2688446044922,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.88584332486174,125.76984587273459,117.62858474412651,117.99952697753906,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,117.20882245295603,120.75231961845927,108.24757460901345,118.0776138305664,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,111.23465443835845,116.15455593218944,109.99492085772893,110.13158416748047,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.46580804157338,116.30100675219951,112.51346613544602,114.52437591552734,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.49191769818896,117.62858101393304,109.81921463956404,110.7856216430664,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.83988967124085,112.4841659822258,107.37878935677664,109.33113098144531,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.98632757070928,113.16749347370929,110.1120812178957,112.61107635498047,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.51030669973152,115.9983921595148,110.90277876776254,112.78678894042969,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.48418186302023,113.23583021769664,109.37019414880372,109.45804595947266,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,107.10547975532502,109.52637958428991,106.1195449927354,107.71070098876953,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.76926356908416,108.23782140747392,103.56196213186861,104.2940902709961,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,102.04891351371927,107.56428095218615,100.64322494173089,107.45690155029297,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.99491634385608,110.17062737026765,106.55879870775274,109.14564514160156,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.96018965115047,109.43851126780733,104.2257552142683,104.56742095947266,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.6638883387229,107.62283813261864,102.49794107868442,105.6412124633789,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.84619802520297,109.76064494024808,105.10430614671344,109.60445404052734,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,112.26942309882642,112.57203371024211,110.09255860233831,112.22061157226562,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.82038307255604,112.56226761750044,110.86373228368446,111.371337890625,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,111.07847699244668,114.46579088344285,110.91252974272332,113.05033874511719,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.83673221514206,114.91482766649547,113.0698654519263,114.00698852539062,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,110.1999360920969,112.62084328422971,109.54590335404406,110.32683563232422,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,111.19561354788381,113.87031931372245,110.84419148258043,113.72389221191406,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.942968471818,113.35296590389312,109.5751818959247,110.4635009765625,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.888723157174,112.79656248877797,111.41039400295696,112.33776092529297,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,113.4798594139574,113.62628652852615,111.8594122552234,112.23036193847656,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.5329700547584,114.21198504359523,112.18154796650919,114.18270111083984,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,117.19907574183063,122.1970734254654,116.43766363228319,121.43566131591797,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,122.28493318897588,122.40207638560332,116.7988571464754,118.21430206298828,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,118.11666445068612,120.09828994365729,116.76955145461308,118.30213928222656,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.89100215036126,118.31190163855125,115.33458507506343,117.83358001708984,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,118.38999361678148,118.65356390384362,115.9788505454113,116.18384552001953,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,117.10146475385224,117.55050249133377,112.90393419169357,113.21630859375,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,113.43104998711324,116.14481121078373,112.87463289955475,114.7098388671875,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.88984438108717,115.88123368813292,113.67508561548537,114.0850830078125,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.6512629731536,115.22720764549128,111.85941375560705,112.99177551269531,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,113.61652761786443,113.77271853280851,111.55680647449411,112.29869842529297,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,111.29324542938403,113.77272038759747,110.19016755548854,112.30846405029297,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.73797527774974,114.48532208435297,111.81061590078274,113.82152557373047,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,112.30845745645568,112.67939969232735,108.45257819271723,108.5501937866211,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.69231303804945,114.14364940384144,109.52635834556952,112.57201385498047,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,108.41353361193957,109.32137281201784,105.15312650585602,106.26596069335938,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,106.51000254927477,108.04259049320906,104.76265582569741,106.1781005859375,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,107.04690696366637,108.83329409212905,106.13906770760467,107.80831909179688,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,111.42016502477918,112.83561009331335,109.67281792061712,112.21086120605469,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,115.13936755584696,116.7695788013786,114.08510852608455,116.19363403320312,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.69981355181606,116.56032334229253,113.55830852475165,116.0616226196289,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.83152119908476,119.28852298224949,113.48006966595064,113.74408721923828,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.99115052154737,114.98596819674147,111.60259072350203,113.40184783935547,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,114.5948179100593,116.98077878862294,113.86142673639229,116.84387969970703,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.97101537029141,117.8608595224864,115.94426465731732,116.5700912475586,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.79498695166743,117.0198893917862,115.25975511875558,116.61897277832031,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,116.2865111780058,118.31067066637605,115.53356613411366,117.63595581054688,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.90256939134977,117.99776222750803,116.32563105620926,116.74610900878906,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.98338696209944,117.16659066596934,115.38689479049965,115.41622924804688,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.98596745236839,116.423415515833,114.22324173553615,116.0127182006836,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,116.01271532465954,116.13983378749967,114.6926125812959,114.74150085449219,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.58505550648638,115.01531411751404,111.23101237342392,111.32879638671875,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,111.38748338666664,113.28451729893096,110.0967074304755,112.61957550048828,113874200,0.0,0.0
